"","종목코드","종목명","현재가","대비","등락률","거래량","거래대금","시가","고가","저가","시가총액","시가총액비중...","상장주식수","외국인.보유주식수","외국인.지분율...","총카운트","market"
"796","145270","케이탑리츠",908,-2,-0.2,105359,95557232,907,915,904,40145107084,0,44212673,NA,NA,NA,"KS"
"797","011300","성안",696,0,0,54088,37306091,699,699,684,39573070560,0,56857860,NA,NA,NA,"KS"
"798","015540","메디플란트",7250,0,0,17682,128115130,7250,7470,7200,38766011000,0,5347036,NA,NA,NA,"KS"
"800","010580","지코",763,1,0.1,121211,91773809,767,767,753,38547838882,0,50521414,NA,NA,NA,"KS"
"802","000950","전방",22400,350,1.6,3963,88261850,22500,22700,21950,3.7632e+10,0,1680000,NA,NA,NA,"KS"
"803","009140","경인전자",23450,0,0,670,15688700,23150,23550,23150,36835189650,0,1570797,NA,NA,NA,"KS"
"804","011230","삼화전자",3450,-10,-0.3,57430,199112095,3460,3500,3445,36079893000,0,10457940,NA,NA,NA,"KS"
"805","004920","씨아이테크",747,-11,-1.4,106659,80146879,758,760,744,35659830330,0,47737390,NA,NA,NA,"KS"
"806","015020","이스타코",828,5,0.6,169649,140070753,827,833,822,35481124800,0,42851600,NA,NA,NA,"KS"
"807","002420","세기상사",86700,2000,2.4,2194,189159700,85100,88200,83800,35338226400,0,407592,NA,NA,NA,"KS"
"809","001420","태원물산",4610,135,3,786710,3723253300,4435,4960,4435,3.5036e+10,0,7600000,NA,NA,NA,"KS"
"810","005450","신한",4895,-105,-2.1,39222,192374450,5020,5020,4860,34376796905,0,7022839,NA,NA,NA,"KS"
"811","005030","부산주공",765,17,2.3,237974,179868749,749,765,748,32397388920,0,42349528,NA,NA,NA,"KS"
"812","051630","진양화학",2695,225,9.1,2866903,7809270050,2450,2925,2370,3.234e+10,0,1.2e+07,NA,NA,NA,"KS"
"813","012600","청호컴넷",3775,25,0.7,42034,157643970,3720,3825,3650,31620728800,0,8376352,NA,NA,NA,"KS"
"814","009180","한솔로지스틱스",1895,0,0,70585,133438075,1895,1915,1875,31224720375,0,16477425,NA,NA,NA,"KS"
"817","003720","삼영화학",853,-8,-0.9,93519,79662317,870,870,842,2.9002e+10,0,3.4e+07,NA,NA,NA,"KS"
"818","001770","신화실업",23550,450,2,7372,173335150,23350,23800,23000,28610376900,0,1214878,NA,NA,NA,"KS"
"821","025890","한국주강",2480,-30,-1.2,51082,124975155,2510,2510,2400,28046962320,0,11309259,NA,NA,NA,"KS"
"822","033250","체시스",1160,20,1.8,202352,232379320,1140,1170,1130,2.784e+10,0,2.4e+07,NA,NA,NA,"KS"
"825","204210","모두투어리츠",3500,5,0.1,6246,21726345,3550,3550,3425,27393852500,0,7826815,NA,NA,NA,"KS"
"826","001140","국보",16200,-250,-1.5,51100,816379300,16300,16300,15700,27253324800,0,1682304,NA,NA,NA,"KS"
"827","010420","한솔PNS",1300,-10,-0.8,58886,77418200,1320,1330,1300,26640915600,0,20493012,NA,NA,NA,"KS"
"829","019490","하이트론",4555,-30,-0.6,6230,28634150,4570,4650,4520,25192497925,0,5530735,NA,NA,NA,"KS"
"832","008500","일정실업",18600,-300,-1.6,1617,30221100,18900,18900,18600,2.232e+10,0,1200000,NA,NA,NA,"KS"
"834","010640","진양폴리",2100,40,1.9,90561,189656585,2060,2145,2040,2.1e+10,0,1e+07,NA,NA,NA,"KS"
"836","140910","에이리츠",5050,0,0,2997,15066520,5050,5060,4990,18563340450,0,3675909,NA,NA,NA,"KS"
"903","091990","셀트리온헬스케어",97300,-400,-0.4,748473,73239539500,97800,99500,96100,13672746717700,4.9,140521549,NA,NA,1287,"KQ"
"904","215600","신라젠",93100,6400,7.4,5450765,498401176000,86900,95000,84800,6492983272300,2.32,69742033,NA,NA,NA,"KQ"
"905","035760","CJ ENM",246000,-6100,-2.4,89480,22249277000,252700,252700,246000,5393890464000,1.93,21926384,NA,NA,NA,"KQ"
"906","028300","에이치엘비",110100,3400,3.2,1481100,161086003300,107400,113200,107000,4271343372600,1.53,38795126,NA,NA,NA,"KQ"
"907","151910","나노스",8350,-550,-6.2,281072,2395276470,8990,8990,8350,4098497133000,1.47,490837980,NA,NA,NA,"KQ"
"908","086900","메디톡스",709400,-15600,-2.2,37104,26368190600,720000,720000,705000,4012745929000,1.44,5656535,NA,NA,NA,"KQ"
"909","003670","포스코켐텍",67900,0,0,488845,33083985700,68900,69000,66400,4.010853e+12,1.44,59070000,NA,NA,NA,"KQ"
"910","084990","바이로메드",240300,8000,3.4,320606,77060982700,233600,244000,232900,3834289278000,1.37,15956260,NA,NA,NA,"KQ"
"911","253450","스튜디오드래곤",111400,-1000,-0.9,80376,9018788900,112300,113400,109500,3123348536000,1.12,28037240,NA,NA,NA,"KQ"
"912","263750","펄어비스",220500,-11400,-4.9,266013,58786655400,227000,227400,218700,2839268250000,1.02,12876500,NA,NA,NA,"KQ"
"913","950160","코오롱티슈진(Reg.S)",46000,300,0.7,356401,16317336200,46150,46500,44700,2803570050000,1,60947175,NA,NA,NA,"KQ"
"914","068760","셀트리온제약",82000,-900,-1.1,118667,9772349100,83000,83400,81200,2791977574000,1,34048507,NA,NA,NA,"KQ"
"915","016170","카카오M",99900,0,0,0,0,0,0,0,2526641329500,0.9,25291705,NA,NA,NA,"KQ"
"916","095700","제넥신",106200,2100,2,186628,19701939900,105400,106500,103000,2168411140800,0.78,20418184,NA,NA,NA,"KQ"
"917","036490","SK머티리얼즈",193800,6400,3.4,84702,16277389600,189000,193800,188100,2044139027400,0.73,10547673,NA,NA,NA,"KQ"
"918","034230","파라다이스",21400,50,0.2,894592,19133148350,21550,21600,21150,1946173180800,0.7,90942672,NA,NA,NA,"KQ"
"919","145020","휴젤",434900,1900,0.4,13567,5881489700,428500,436000,427800,1895383354500,0.68,4358205,NA,NA,NA,"KQ"
"920","078340","컴투스",144300,-6300,-4.2,154177,22478542800,150200,151800,143100,1856624406000,0.66,12866420,NA,NA,NA,"KQ"
"921","178920","SKC코오롱PI",53100,300,0.6,109712,5824611700,53500,53800,52600,1559351698200,0.56,29366322,NA,NA,NA,"KQ"
"922","042000","카페24",157700,-2800,-1.7,61752,9761408300,161000,161900,157100,1487205146900,0.53,9430597,NA,NA,NA,"KQ"
"923","041960","코미팜",26600,-500,-1.8,188994,5052106200,27250,27300,26500,1470729241800,0.53,55290573,NA,NA,NA,"KQ"
"924","098460","고영",105500,-800,-0.8,28519,3004577300,105500,106600,104500,1444078830500,0.52,13687951,NA,NA,NA,"KQ"
"925","056190","에스에프에이",38600,-350,-0.9,73277,2819122350,38700,39150,38200,1386078136000,0.5,35908760,NA,NA,NA,"KQ"
"926","028150","GS홈쇼핑",203500,500,0.2,7727,1565652400,203000,204000,200700,1335468750000,0.48,6562500,NA,NA,NA,"KQ"
"927","035900","JYP Ent.",34800,100,0.3,388821,13430454000,35000,35300,34100,1212912205200,0.43,34853799,NA,NA,NA,"KQ"
"928","192080","더블유게임즈",65800,-100,-0.2,35215,2317069100,66000,66600,65400,1194946160800,0.43,18160276,NA,NA,NA,"KQ"
"929","046890","서울반도체",20350,-200,-1,387650,7900189850,20550,20700,20200,1186514890000,0.42,58305400,NA,NA,NA,"KQ"
"930","085660","차바이오텍",21650,650,3.1,1353451,29609704600,21150,22400,20850,1135916265600,0.41,52467264,NA,NA,NA,"KQ"
"931","022100","포스코 ICT",7370,-20,-0.3,451013,3306240160,7410,7450,7260,1120495952730,0.4,152034729,NA,NA,NA,"KQ"
"932","041510","에스엠",49000,-600,-1.2,268015,13049777150,49600,49600,48150,1117516099000,0.4,22806451,NA,NA,NA,"KQ"
"933","036830","솔브레인",61900,1000,1.6,46396,2854074100,61500,62600,60900,1076952974900,0.39,17398271,NA,NA,NA,"KQ"
"934","066970","엘앤에프",42850,-100,-0.2,424956,18067168600,43200,43450,42050,1060866373750,0.38,24757675,NA,NA,NA,"KQ"
"935","038540","상상인",21500,-350,-1.6,212743,4625088450,21750,21900,21500,1026590535500,0.37,47748397,NA,NA,NA,"KQ"
"936","003380","하림지주",10950,-100,-0.9,101090,1103602150,11100,11100,10850,1024746968100,0.37,93584198,NA,NA,NA,"KQ"
"937","000250","삼천당제약",46200,2300,5.2,704570,32311816900,43900,47000,43350,1021288560600,0.37,22105813,NA,NA,NA,"KQ"
"938","240810","원익IPS",24250,800,3.4,332561,7950270900,23950,24250,23500,1000880823000,0.36,41273436,NA,NA,NA,"KQ"
"939","058470","리노공업",64900,800,1.2,25805,1652488600,63800,64900,62900,989229813000,0.35,15242370,NA,NA,NA,"KQ"
"940","214370","케어젠",86700,1700,2,34502,2976389000,84400,87300,84300,931418100000,0.33,10743000,NA,NA,NA,"KQ"
"941","086520","에코프로",41450,2000,5.1,937961,37919143150,39850,41550,38750,915638416950,0.33,22090191,NA,NA,NA,"KQ"
"942","102940","코오롱생명과학",79900,-500,-0.6,29667,2361639400,80900,80900,79300,911847244400,0.33,11412356,NA,NA,NA,"KQ"
"943","083790","크리스탈",22850,400,1.8,429801,9851220500,22600,23250,22300,905358495600,0.32,39621816,NA,NA,NA,"KQ"
"944","007390","네이처셀",16600,1750,11.8,30186510,518108231800,16100,18500,15900,880736223400,0.32,53056399,NA,NA,NA,"KQ"
"945","183490","엔지켐생명과학",111500,-800,-0.7,71093,7985312200,112500,114500,110000,856067118000,0.31,7677732,NA,NA,NA,"KQ"
"946","115450","지트리비앤티",35200,2600,8,638648,22049035050,32600,35500,32200,842123603200,0.3,23923966,NA,NA,NA,"KQ"
"947","243070","휴온스",100600,700,0.7,40092,4050505100,102300,102700,99500,821709351000,0.29,8168085,NA,NA,NA,"KQ"
"948","073070","에스모",9380,-200,-2.1,1574977,14894366710,9630,9630,9380,820828557500,0.29,87508375,NA,NA,NA,"KQ"
"949","078160","메디포스트",103400,-300,-0.3,77487,8049767100,104000,104900,102100,813594731400,0.29,7868421,NA,NA,NA,"KQ"
"950","122870","와이지엔터테인먼트",43600,300,0.7,159852,6887279050,43200,43750,42500,792896912400,0.28,18185709,NA,NA,NA,"KQ"
"951","031390","녹십자셀",67600,100,0.2,1519524,102635242800,66500,69300,65500,790645476400,0.28,11695939,NA,NA,NA,"KQ"
"952","065660","안트로젠",98400,900,0.9,140361,13896309100,98200,100900,96700,782637290400,0.28,7953631,NA,NA,NA,"KQ"
"953","025980","아난티",9470,-70,-0.7,1432544,13550471050,9570,9600,9320,779579065050,0.28,82320915,NA,NA,NA,"KQ"
"954","140410","메지온",90200,-500,-0.6,77553,7017419900,92700,92700,89000,777359745800,0.28,8618179,NA,NA,NA,"KQ"
"955","092040","아미코젠",40400,950,2.4,95046,3809888150,39700,40600,39150,775337004000,0.28,19191510,NA,NA,NA,"KQ"
"956","049950","미래컴퍼니",98300,-300,-0.3,29097,2865468800,98500,100100,97000,773084282000,0.28,7864540,NA,NA,NA,"KQ"
"957","200130","콜마비앤에이치",25750,300,1.2,42899,1090371800,25700,25750,25100,760746618500,0.27,29543558,NA,NA,NA,"KQ"
"958","039200","오스코텍",27400,1000,3.8,389686,10553680700,26550,27750,26150,746671563800,0.27,27250787,NA,NA,NA,"KQ"
"959","036420","제이콘텐트리",6470,-100,-1.5,570939,3714037570,6570,6570,6450,738026313540,0.26,114068982,NA,NA,NA,"KQ"
"960","064760","티씨케이",62700,500,0.8,21489,1343290400,62700,63000,62100,732022500000,0.26,11675000,NA,NA,NA,"KQ"
"961","108320","실리콘웍스",44700,1050,2.4,105843,4763478250,44000,45850,44000,727014210000,0.26,16264300,NA,NA,NA,"KQ"
"962","200230","텔콘RF제약",9280,-110,-1.2,1758405,16490683470,9390,9490,9270,726758244480,0.26,78314466,NA,NA,NA,"KQ"
"963","048260","오스템임플란트",49600,-300,-0.6,36957,1836952250,50100,50300,49400,708571563200,0.25,14285717,NA,NA,NA,"KQ"
"964","069080","웹젠",19400,-50,-0.3,107299,2064941250,19350,19450,19050,685031149600,0.25,35310884,NA,NA,NA,"KQ"
"965","267980","매일유업",85900,-1600,-1.8,20123,1748728800,87600,87800,85900,673768504200,0.24,7843638,NA,NA,NA,"KQ"
"966","045390","대아티아이",9440,390,4.3,9068524,83383736850,9150,9440,8890,671670367680,0.24,71151522,NA,NA,NA,"KQ"
"967","090460","비에이치",21400,250,1.2,774493,16602939300,21450,21900,21100,669173206400,0.24,31269776,NA,NA,NA,"KQ"
"968","048530","인트론바이오",43650,1650,3.9,122924,5273222250,42600,43900,41350,656428866300,0.24,15038462,NA,NA,NA,"KQ"
"969","065620","제낙스",29150,1200,4.3,608606,17817183850,29900,32200,26850,655488587600,0.23,22486744,NA,NA,NA,"KQ"
"970","039030","이오테크닉스",52900,600,1.2,93479,4997306300,52900,54800,52500,649645115400,0.23,12280626,NA,NA,NA,"KQ"
"971","096530","씨젠",24550,-200,-0.8,109496,2682700700,24800,24850,24400,644045191000,0.23,26234020,NA,NA,NA,"KQ"
"972","144510","녹십자랩셀",60500,600,1,452328,27495330800,60000,62400,58800,638520267000,0.23,10554054,NA,NA,NA,"KQ"
"973","218410","RFHIC",28400,-350,-1.2,160629,4573936150,29000,29000,28250,637465235600,0.23,22445959,NA,NA,NA,"KQ"
"974","237690","에스티팜",33450,-150,-0.4,84835,2829548600,33850,33900,33100,624043200000,0.22,18656000,NA,NA,NA,"KQ"
"975","030190","NICE평가정보",10250,100,1,79767,808275070,10150,10300,9980,622326905000,0.22,60714820,NA,NA,NA,"KQ"
"976","084110","휴온스글로벌",59700,0,0,26293,1574763400,60500,60600,59300,621136650300,0.22,10404299,NA,NA,NA,"KQ"
"977","058820","CMG제약",5640,520,10.2,15036892,84380197950,5170,5940,5120,614124056160,0.22,108887244,NA,NA,NA,"KQ"
"978","067630","에이치엘비생명과학",22250,100,0.4,645112,14511111550,22150,22800,22000,606726906250,0.22,27268625,NA,NA,NA,"KQ"
"979","086450","동국제약",68000,-300,-0.4,7424,502165300,68300,68300,67200,6.04656e+11,0.22,8892000,NA,NA,NA,"KQ"
"980","023410","유진기업",7780,-10,-0.1,1635414,12571138270,7750,7820,7560,600009681260,0.21,77122067,NA,NA,NA,"KQ"
"981","053800","안랩",57600,500,0.9,29303,1682403500,57300,57800,57000,576798048000,0.21,10013855,NA,NA,NA,"KQ"
"982","035600","KG이니시스",20000,400,2,177365,3531835750,19600,20200,19600,558088680000,0.2,27904434,NA,NA,NA,"KQ"
"983","067080","대화제약",30500,-450,-1.4,137112,4201544950,30950,31000,30400,555861707000,0.2,18224974,NA,NA,NA,"KQ"
"984","006730","서부T&D",10650,-50,-0.5,114006,1212344150,10800,10850,10350,552428354550,0.2,51871207,NA,NA,NA,"KQ"
"985","005290","동진쎄미켐",10200,0,0,232596,2387995350,10350,10450,10150,524427838800,0.19,51414494,NA,NA,NA,"KQ"
"986","082270","젬백스",15150,700,4.8,882634,13354652950,14400,15800,14300,519617290650,0.19,34298171,NA,NA,NA,"KQ"
"987","039840","디오",33950,-50,-0.2,19616,662075500,34200,34200,33500,515069131850,0.18,15171403,NA,NA,NA,"KQ"
"988","010170","대한광통신",6980,-310,-4.2,3271338,22999327480,7290,7320,6820,514716542500,0.18,73741625,NA,NA,NA,"KQ"
"989","023890","아트라스BX",56000,2600,4.9,13043,724059100,55900,59100,53500,5.124e+11,0.18,9150000,NA,NA,NA,"KQ"
"990","038500","삼표시멘트",4735,-65,-1.4,824258,3860285015,4780,4820,4600,508336214155,0.18,107357173,NA,NA,NA,"KQ"
"991","272290","이녹스첨단소재",56200,400,0.7,52829,2969407700,56700,56700,55800,504086237200,0.18,8969506,NA,NA,NA,"KQ"
"992","087010","펩트론",32500,1000,3.2,407185,13271817900,31700,33400,31400,498111250000,0.18,15326500,NA,NA,NA,"KQ"
"993","141080","레고켐바이오",46600,1600,3.6,97336,4470215150,45000,46850,44050,493488501200,0.18,10589882,NA,NA,NA,"KQ"
"994","112040","위메이드",29350,150,0.5,82039,2401147900,29300,29550,28800,4.9308e+11,0.18,16800000,NA,NA,NA,"KQ"
"995","063570","한국전자금융",14100,-100,-0.7,262519,3691293700,14200,14250,13900,488504764800,0.17,34645728,NA,NA,NA,"KQ"
"996","060570","아이리버",8790,60,0.7,122723,1074243710,8770,8880,8680,488357272410,0.17,55558279,NA,NA,NA,"KQ"
"997","033290","코웰패션",5370,-10,-0.2,94233,503581520,5330,5400,5310,485986256580,0.17,90500234,NA,NA,NA,"KQ"
"998","043150","바텍",32150,-550,-1.7,39756,1279834000,32450,32750,32000,477564330400,0.17,14854256,NA,NA,NA,"KQ"
"999","074600","원익QnC",17950,900,5.3,405350,7089278800,17200,18050,16950,471869600000,0.17,26288000,NA,NA,NA,"KQ"
"1000","108230","톱텍",12800,-5050,-28.3,8972140,125993794800,17850,18200,12550,470992051200,0.17,36796254,NA,NA,NA,"KQ"
"1001","191420","테고사이언스",58300,500,0.9,70498,4093502800,57800,59500,56900,470751162200,0.17,8074634,NA,NA,NA,"KQ"
"1002","080160","모두투어",24400,200,0.8,206138,4985981950,24300,24400,23900,4.6116e+11,0.17,18900000,NA,NA,NA,"KQ"
"1003","052020","에스티큐브",17000,400,2.4,297782,5020534900,16700,17200,16450,454080897000,0.16,26710641,NA,NA,NA,"KQ"
"1004","122990","와이솔",18700,-150,-0.8,311777,5876547600,18950,19100,18600,450612796700,0.16,24096941,NA,NA,NA,"KQ"
"1005","025900","동화기업",31000,150,0.5,28081,868750100,31000,31400,30450,445059436000,0.16,14356756,NA,NA,NA,"KQ"
"1006","068240","다원시스",17150,150,0.9,323910,5495970350,17000,17250,16700,443421825000,0.16,25855500,NA,NA,NA,"KQ"
"1007","032500","케이엠더블유",27100,300,1.1,128807,3488894000,26800,27500,26750,4.3631e+11,0.16,16100000,NA,NA,NA,"KQ"
"1008","032190","다우데이타",11350,200,1.8,49553,557828550,11200,11350,11150,4.34705e+11,0.16,38300000,NA,NA,NA,"KQ"
"1009","038290","마크로젠",40700,1700,4.4,403780,16186895300,39450,41000,38750,431641977800,0.15,10605454,NA,NA,NA,"KQ"
"1010","035810","이지바이오",7450,-70,-0.9,906676,6758572740,7560,7620,7380,431558764950,0.15,57927351,NA,NA,NA,"KQ"
"1011","196170","알테오젠",33900,250,0.7,143360,4909788950,34200,34850,33400,428605497000,0.15,12643230,NA,NA,NA,"KQ"
"1012","168330","내츄럴엔도텍",20700,50,0.2,149501,3070496700,20750,20900,20400,427782515400,0.15,20665822,NA,NA,NA,"KQ"
"1013","203690","프로스테믹스",9410,30,0.3,2322993,22048456100,9460,9660,9350,426977027970,0.15,45374817,NA,NA,NA,"KQ"
"1014","036930","주성엔지니어링",8810,160,1.8,272591,2388866890,8730,8830,8600,425075557720,0.15,48249212,NA,NA,NA,"KQ"
"1015","066700","테라젠이텍스",13700,50,0.4,600046,8248032700,13600,13900,13450,421839522200,0.15,30791206,NA,NA,NA,"KQ"
"1016","213420","덕산네오룩스",17450,500,3,255672,4458412300,17100,17650,17100,418974709400,0.15,24010012,NA,NA,NA,"KQ"
"1017","078600","대주전자재료",27850,750,2.8,214936,5890647750,27350,27900,26750,405251616250,0.15,14551225,NA,NA,NA,"KQ"
"1018","091700","파트론",7470,90,1.2,87254,650243270,7490,7500,7380,404548382700,0.14,54156410,NA,NA,NA,"KQ"
"1019","222040","뉴트리바이오텍",19500,150,0.8,53266,1033971550,19400,19550,19250,4.02246e+11,0.14,20628000,NA,NA,NA,"KQ"
"1020","030530","원익홀딩스",5190,-50,-1,419142,2189538790,5300,5320,5170,400865121390,0.14,77237981,NA,NA,NA,"KQ"
"1021","067160","아프리카TV",34800,500,1.5,254005,8875952350,34500,35600,34500,400017891600,0.14,11494767,NA,NA,NA,"KQ"
"1022","214450","파마리서치프로덕트",42150,-300,-0.7,23581,1001119250,42400,42950,42000,399001046550,0.14,9466217,NA,NA,NA,"KQ"
"1023","041830","인바디",29000,1350,4.9,378568,10774080400,27700,29150,27550,396829678000,0.14,13683782,NA,NA,NA,"KQ"
"1024","078020","이베스트투자증권",9780,30,0.3,2081,20372530,9750,9820,9750,395906038200,0.14,40481190,NA,NA,NA,"KQ"
"1025","053030","바이넥스",12400,350,2.9,391906,4846094550,12150,12550,11950,393464995200,0.14,31731048,NA,NA,NA,"KQ"
"1026","182400","에이티젠",15850,750,5,203625,3203798750,15300,16150,15200,391889522350,0.14,24724891,NA,NA,NA,"KQ"
"1027","104830","원익머트리얼즈",62100,600,1,18087,1119404400,61600,62400,61500,391478400000,0.14,6304000,NA,NA,NA,"KQ"
"1028","089600","나스미디어",44600,-400,-0.9,9096,404591100,45300,45300,44150,390459218600,0.14,8754691,NA,NA,NA,"KQ"
"1029","031980","피에스케이",19050,300,1.6,87930,1664305150,19050,19150,18700,387317056200,0.14,20331604,NA,NA,NA,"KQ"
"1030","241710","코스메카코리아",36150,3150,9.6,193827,6784293300,32900,36150,32900,3.86082e+11,0.14,10680000,NA,NA,NA,"KQ"
"1031","013120","동원개발",4245,45,1.1,64100,270537015,4200,4250,4150,385480384500,0.14,90808100,NA,NA,NA,"KQ"
"1032","025770","한국정보통신",9920,-20,-0.2,33654,332819900,9820,10000,9800,385022410560,0.14,38812743,NA,NA,NA,"KQ"
"1033","030520","한글과컴퓨터",16600,100,0.6,125814,2108560550,16500,17000,16450,383164702600,0.14,23082211,NA,NA,NA,"KQ"
"1034","051500","CJ프레시웨이",32200,0,0,13037,419427300,32200,32400,31800,382265069200,0.14,11871586,NA,NA,NA,"KQ"
"1035","174900","앱클론",55800,1400,2.6,141275,7960071400,54600,57500,53400,3.7944e+11,0.14,6800000,NA,NA,NA,"KQ"
"1036","023160","태광",14150,1200,9.3,394837,5464228100,12950,14550,12700,3.74975e+11,0.13,26500000,NA,NA,NA,"KQ"
"1037","080420","모다이노칩",9380,330,3.6,117538,1099173670,9130,9780,8880,373894407180,0.13,39860811,NA,NA,NA,"KQ"
"1038","092730","네오팜",50100,1500,3.1,45525,2250174700,49150,50200,48600,373807973700,0.13,7461237,NA,NA,NA,"KQ"
"1039","265520","AP시스템",26400,800,3.1,442024,11623335950,26000,26650,25700,372227090400,0.13,14099511,NA,NA,NA,"KQ"
"1040","095660","네오위즈",16800,250,1.5,125547,2094143900,16550,17000,16500,368172134400,0.13,21915008,NA,NA,NA,"KQ"
"1041","086390","유니테스트",17400,150,0.9,175627,3063692600,17450,17600,17250,367733792400,0.13,21134126,NA,NA,NA,"KQ"
"1042","015750","성우하이텍",4590,140,3.2,7119119,35098184270,4555,5240,4550,3.672e+11,0.13,8e+07,NA,NA,NA,"KQ"
"1043","067290","JW신약",8830,40,0.5,389158,3431473630,8810,8900,8720,366635780980,0.13,41521606,NA,NA,NA,"KQ"
